,Review_Text,Rating,Review_Text_lemma,Review_Text_stem,Cleaned_Reviews,Review_Text_postag,Sentiment_Polarity,Sentiment_Category
358,"['service', 'disappointing', 'wont', 'coming', 'back']",1,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
359,"['healthcare', 'provider', 'excellent', 'great', 'experience']",1,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
360,"['service', 'disappointing', 'wont', 'coming', 'back']",3,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
361,"['service', 'okay', 'nothing', 'exceptional']",1,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
362,"['service', 'disappointing', 'wont', 'coming', 'back']",4,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
363,"['review', 'available']",5,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
364,"['mixed', 'feelings', 'experience']",1,"['mixed', 'feeling', 'experience']","['mix', 'feel', 'experi']",mixed feeling experience,"[('mixed', 'JJ'), ('feelings', 'NNS'), ('experience', 'NN')]",0,0
365,"['service', 'disappointing', 'wont', 'coming', 'back']",4,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
366,"['service', 'disappointing', 'wont', 'coming', 'back']",2,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
367,"['review', 'available']",4,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
368,"['experience', 'terrible', 'would', 'recommend', 'provider']",5,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
369,"['service', 'okay', 'nothing', 'exceptional']",4,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
370,"['review', 'available']",3,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
371,"['average', 'experience', 'neither', 'good', 'bad']",5,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
372,"['service', 'okay', 'nothing', 'exceptional']",2,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
373,"['review', 'available']",3,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
374,"['service', 'disappointing', 'wont', 'coming', 'back']",4,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
375,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",5,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
376,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
377,"['healthcare', 'provider', 'excellent', 'great', 'experience']",3,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
378,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",2,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
379,"['review', 'available']",4,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
380,"['service', 'disappointing', 'wont', 'coming', 'back']",2,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
381,"['service', 'okay', 'nothing', 'exceptional']",1,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
382,"['staff', 'caring', 'attentive', 'couldnt', 'happier']",3,"['staff', 'caring', 'attentive', 'couldnt', 'happier']","['staff', 'care', 'attent', 'couldnt', 'happier']",staff caring attentive couldnt happier,"[('staff', 'NN'), ('caring', 'VBG'), ('attentive', 'JJ'), ('couldnt', 'NN'), ('happier', 'NN')]",0.4,1
383,"['experience', 'terrible', 'would', 'recommend', 'provider']",2,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
384,"['service', 'okay', 'nothing', 'exceptional']",4,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
385,"['service', 'disappointing', 'wont', 'coming', 'back']",4,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
386,"['average', 'experience', 'neither', 'good', 'bad']",2,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
387,"['review', 'available']",4,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
388,"['healthcare', 'provider', 'excellent', 'great', 'experience']",5,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
389,"['review', 'available']",5,"['review', 'available']","['review', 'avail']",review available,"[('review', 'NN'), ('available', 'JJ')]",0.4,1
390,"['experience', 'terrible', 'would', 'recommend', 'provider']",5,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
391,"['average', 'experience', 'neither', 'good', 'bad']",1,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
392,"['staff', 'caring', 'attentive', 'couldnt', 'happier']",2,"['staff', 'caring', 'attentive', 'couldnt', 'happier']","['staff', 'care', 'attent', 'couldnt', 'happier']",staff caring attentive couldnt happier,"[('staff', 'NN'), ('caring', 'VBG'), ('attentive', 'JJ'), ('couldnt', 'NN'), ('happier', 'NN')]",0.4,1
393,"['healthcare', 'provider', 'excellent', 'great', 'experience']",1,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
394,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",4,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
395,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",1,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
396,"['service', 'disappointing', 'wont', 'coming', 'back']",4,"['service', 'disappointing', 'wont', 'coming', 'back']","['servic', 'disappoint', 'wont', 'come', 'back']",service disappointing wont coming back,"[('service', 'NN'), ('disappointing', 'VBG'), ('wont', 'NN'), ('coming', 'VBG'), ('back', 'RB')]",-0.3,-1
397,"['service', 'okay', 'nothing', 'exceptional']",4,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
398,"['service', 'okay', 'nothing', 'exceptional']",3,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
399,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
400,"['experience', 'terrible', 'would', 'recommend', 'provider']",4,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
401,"['experience', 'terrible', 'would', 'recommend', 'provider']",3,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
402,"['service', 'okay', 'nothing', 'exceptional']",5,"['service', 'okay', 'nothing', 'exceptional']","['servic', 'okay', 'noth', 'except']",service okay nothing exceptional,"[('service', 'NN'), ('okay', 'MD'), ('nothing', 'NN'), ('exceptional', 'JJ')]",0.583333333,1
403,"['mixed', 'feelings', 'experience']",4,"['mixed', 'feeling', 'experience']","['mix', 'feel', 'experi']",mixed feeling experience,"[('mixed', 'JJ'), ('feelings', 'NNS'), ('experience', 'NN')]",0,0
404,"['experience', 'terrible', 'would', 'recommend', 'provider']",4,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
405,"['mixed', 'feelings', 'experience']",1,"['mixed', 'feeling', 'experience']","['mix', 'feel', 'experi']",mixed feeling experience,"[('mixed', 'JJ'), ('feelings', 'NNS'), ('experience', 'NN')]",0,0
406,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']",1,"['im', 'satisfied', 'service', 'received', 'highly', 'recommended']","['im', 'satisfi', 'servic', 'receiv', 'highli', 'recommend']",im satisfied service received highly recommended,"[('im', 'RB'), ('satisfied', 'JJ'), ('service', 'NN'), ('received', 'VBD'), ('highly', 'RB'), ('recommended', 'JJ')]",0.33,1
407,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",5,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
408,"['average', 'experience', 'neither', 'good', 'bad']",4,"['average', 'experience', 'neither', 'good', 'bad']","['averag', 'experi', 'neither', 'good', 'bad']",average experience neither good bad,"[('average', 'JJ'), ('experience', 'NN'), ('neither', 'RB'), ('good', 'JJ'), ('bad', 'JJ')]",-0.05,-1
409,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",2,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
410,"['healthcare', 'provider', 'excellent', 'great', 'experience']",1,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
411,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",5,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
412,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']",4,"['bad', 'experience', 'healthcare', 'provider', 'avoid', 'possible']","['bad', 'experi', 'healthcar', 'provid', 'avoid', 'possibl']",bad experience healthcare provider avoid possible,"[('bad', 'JJ'), ('experience', 'NN'), ('healthcare', 'NN'), ('provider', 'NN'), ('avoid', 'NN'), ('possible', 'JJ')]",-0.35,-1
413,"['experience', 'terrible', 'would', 'recommend', 'provider']",4,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
414,"['experience', 'terrible', 'would', 'recommend', 'provider']",2,"['experience', 'terrible', 'would', 'recommend', 'provider']","['experi', 'terribl', 'would', 'recommend', 'provid']",experience terrible would recommend provider,"[('experience', 'NN'), ('terrible', 'NN'), ('would', 'MD'), ('recommend', 'VB'), ('provider', 'NN')]",-1,-1
415,"['healthcare', 'provider', 'excellent', 'great', 'experience']",5,"['healthcare', 'provider', 'excellent', 'great', 'experience']","['healthcar', 'provid', 'excel', 'great', 'experi']",healthcare provider excellent great experience,"[('healthcare', 'NN'), ('provider', 'NN'), ('excellent', 'JJ'), ('great', 'JJ'), ('experience', 'NN')]",0.9,1
